isbn13,titre,auteur_prenom,auteur_nom,date_publication,nb_pages,lien google book,recherche google,cover
9782253029854,Le Vicomte pourfendu,I.,Calvino,01/01/1982,126,https://www.google.fr/books/edition/_/fBPpHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253029854,https://inventaire.io/img/entities/b10f55fbf6108d0859a8a475583c307fb7aa0b51
9782264003355,Marcovaldo,Italo,Calvino,08/07/2006,,https://www.google.fr/books/edition/_/F7TtswEACAAJ?hl=fr,https://www.google.com/search?q=9782264003355,https://inventaire.io/img/entities/be499ec4ffbf1534ae5011e174cadd2fe7f82654
9782264003980,Le corbeau vient le dernier,Italo,Calvino,08/01/1993,251,https://www.google.fr/books/edition/_/KTdXHAAACAAJ?hl=fr,https://www.google.com/search?q=9782264003980,https://inventaire.io/img/entities/6a2bcf37faf0dfb2c9c486c34edd0d4561f9ce51
9782070322886,Le mythe de Sisyphe,Albert,Camus,21/02/1985,169,https://www.google.fr/books/edition/_/24gOAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782070322886,https://inventaire.io/img/entities/75f81627b070fee4c2d1b80545137ac0a01c227b
9782226006073,Le Territoire de l'homme : réflexions 1942-1972,Elias,Canetti,08/03/1978,368,https://www.google.fr/books/edition/_/I-8IAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782226006073,https://inventaire.io/img/entities/bc7312f665c8dfb68a02cadbcd5c079153af64b6
9782221078228,Dictionnaire du jazz,Philippe,Carles,27/10/1994,1379,https://www.google.fr/books/edition/_/JkMORAAACAAJ?hl=fr,https://www.google.com/search?q=9782221078228,https://inventaire.io/img/entities/0973a0dd27adeecd18cdc747173bf13f09855c65
9782757814680,Un homme très recherché,John,Carre,15/09/2009,409,https://www.google.fr/books/edition/_/qQVmQAAACAAJ?hl=fr,https://www.google.com/search?q=9782757814680,https://inventaire.io/img/entities/08521a11274b0678911882b6747db2fe270355a9
9782020479912,La Taupe,John,Carré,09/10/2001,411,https://www.google.fr/books/edition/_/K3evjgEACAAJ?hl=fr,https://www.google.com/search?q=9782020479912,https://inventaire.io/img/entities/0acd705f9aa0468e82624b0701d551a31f12c213
9782020557214,La Constance du jardinier,John,Carré,08/04/2005,518,https://www.google.fr/books/edition/_/XTrEPAAACAAJ?hl=fr,https://www.google.com/search?q=9782020557214,https://inventaire.io/img/entities/96dcc9c67a457d21f40431f48e2f79995f2b4f46
9782021113921,Une vérité si délicate,John,Carré,17/10/2013,336,https://www.google.fr/books/edition/_/bstZvgEACAAJ?hl=fr,https://www.google.com/search?q=9782021113921,https://inventaire.io/img/entities/f39ca542f794e59158b243c0d6e8b1051960781a
9782221069912,Oeuvres 1,John,Carré,01/02/1991,1340,https://www.google.fr/books/edition/_/dc40OAAACAAJ?hl=fr,https://www.google.com/search?q=9782221069912,https://inventaire.io/img/entities/3de70e6c7d5c78c904030a6db632821c364736ac
9782266087872,Le cercle des menteurs,JEAN-CLAUDE,CARRIERE,05/05/1999,435,https://www.google.fr/books/edition/_/3djAGAAACAAJ?hl=fr,https://www.google.com/search?q=9782266087872,https://inventaire.io/img/entities/3630badff360fd1c72e6b860f3689298e079ecc3
9782259182041,Dictionnaire amoureux de l'Inde,Jean-Claude,Carrière,20/09/2001,450,https://www.google.fr/books/edition/_/lT9AQAAACAAJ?hl=fr,https://www.google.com/search?q=9782259182041,https://inventaire.io/img/entities/adbf6061e90c539d4ed862ea9115b54b9a57ef7c
9782266054010,La Controverse de Valladolid,Jean-Claude,Carrière,01/01/1993,188,https://www.google.fr/books/edition/_/KOHUoAEACAAJ?hl=fr,https://www.google.com/search?q=9782266054010,https://inventaire.io/img/entities/8b3983a1de7ac0805afec39ea4c01f42e6ced8f0
9782266076869,Le Mahabharata,Jean-Claude,Carrière,06/12/2001,317,https://www.google.fr/books/edition/_/9qZTPgAACAAJ?hl=fr,https://www.google.com/search?q=9782266076869,https://inventaire.io/img/entities/7428ae7eb178729352623e1db7c327b9ec84f4bc
9782715258280,Par petites touches,Philippe,Cassard,01/09/2022,200,https://www.google.fr/books/edition/_/AA99zwEACAAJ?hl=fr,https://www.google.com/search?q=9782715258280,https://inventaire.io/img/entities/2cb89e7ffb78b3ebc4c8f485b9161c5112e2253c
9782070546794,Fondateurs de Rome,Philippe,Castejon,29/08/2001,128,https://www.google.fr/books/edition/_/U9LfGwAACAAJ?hl=fr,https://www.google.com/search?q=9782070546794,https://inventaire.io/img/entities/0118d8590ceab46ae63f8c7a750b43357902218b
9782020086462,Le Vent de la nuit,Michel,Castillo,01/02/1985,672,https://www.google.fr/books/edition/_/PluINAAACAAJ?hl=fr,https://www.google.com/search?q=9782020086462,https://inventaire.io/img/entities/38ae5d1d664bce63f5782d5bd4cd8a14fdbcee98
9782020127134,Andalousie,Michel,Castillo,17/04/1991,204,https://www.google.fr/books/edition/_/kR1VAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020127134,https://inventaire.io/img/entities/02d3b3ab067ccf1f24cd70eee068f5a04eaab059
9782710387534,Croquis de mémoire,Jean,Cau,04/01/2018,272,https://www.google.fr/books/edition/_/RAhFswEACAAJ?hl=fr,https://www.google.com/search?q=9782710387534,https://inventaire.io/img/entities/2a54c9e77202151c52ef0f81b20bbc5e2305821d
9782070360284,Voyage au bout de la nuit,Louis-Ferdinand,Céline,16/02/1972,505,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070360284,https://inventaire.io/img/entities/554abf74bbef90a116c3edf6e85339af2607cb12
9782262014780,Les empires nomades de la Mongolie au Danube,Gérard,Chaliand,01/10/1998,228,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782262014780,https://inventaire.io/img/entities/f96855a53fba2b6fef48eb2b699842d2d17343a3
9782080816016,Introduction à l'histoire de l'art français,André,Chastel,04/01/1999,224,https://www.google.fr/books/edition/_/_IfUAQAACAAJ?hl=fr,https://www.google.com/search?q=9782080816016,https://inventaire.io/img/entities/bf0fd86ab05677c059cd2c178d9d50c40dd2514d
9782907629072,L' Oman et les émirats du Golfe,Alain,Chenevière,25/11/1998,128,https://www.google.fr/books/edition/_/SuBtAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782907629072,https://inventaire.io/img/entities/1330b820459d12386c6edfe5909dc783f608a462
9782020125758,Vide et plein,Francois,Cheng,01/05/1991,192,https://www.google.fr/books/edition/_/CsFBAAAACAAJ?hl=fr,https://www.google.com/search?q=9782020125758,https://inventaire.io/img/entities/0d7a606b6d0691c59d422fdfacf205d1242396b2
9782226127020,L'éternité n'est pas de trop,François,Cheng,04/01/2002,272,https://www.google.fr/books/edition/_/W54bAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782226127020,https://inventaire.io/img/entities/13e114a21889cb4d5c6cc3c0666afb5374404c8a
9782226172150,Cinq méditations sur la beauté,François,Cheng,22/03/2006,160,https://www.google.fr/books/edition/_/DzJlAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782226172150,https://inventaire.io/img/entities/654f9423371174e34d8933214280abaa92871fc2
9782226251923,Assise : une rencontre inattendue,François,Cheng,29/10/2014,64,https://www.google.fr/books/edition/_/8PST2io3F0MC?hl=fr,https://www.google.com/search?q=9782226251923,https://inventaire.io/img/entities/e58033a384267686b32aa8564141995adbeec5fc
9782226400420,Cinq méditations sur la beauté,François,Cheng,02/11/2017,180,https://www.google.fr/books/edition/_/6luJswEACAAJ?hl=fr,https://www.google.com/search?q=9782226400420,https://inventaire.io/img/entities/6273892dbc9d3c8b8ff94f02dadf4b58e941cf09
9782221503195,"Dictionnaire des symboles : mythes, rêves, coutumes, gestes, formes, figures, couleurs, nombres",Chevalier,Chevalier,01/10/1982,1060,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782221503195,https://inventaire.io/img/entities/8333a840e97e6b7e16c14e799608c065ae5b5bf4
9782748900729,La fabrication du consentement : de la propagande médiatique en démocratie,Noam,Chomsky,16/10/2008,653,https://www.google.fr/books/edition/_/M853PAAACAAJ?hl=fr,https://www.google.com/search?q=9782748900729,https://inventaire.io/img/entities/c3098e1de9a5f96e844d1272acddee07fcaa8a93
9782748901214,Raison & liberté,Noam,Chomsky,17/04/2010,400,https://www.google.fr/books/edition/_/zOTKSAAACAAJ?hl=fr,https://www.google.com/search?q=9782748901214,https://inventaire.io/img/entities/8895202bcb7963bd0c6ff405de6d15d0423b712b
9782748902044,Guerre nucléaire et catastrophe écologique,Noam,Chomsky,13/03/2014,190,https://www.google.fr/books/edition/_/0OCIoAEACAAJ?hl=fr,https://www.google.com/search?q=9782748902044,https://inventaire.io/img/entities/e72aa75e529c511b6cc663bcbf93dff0a59abedf
9782330039042,Alexandre Scriabine ou L'ivresse des sphères,Jean-Yves,Clément,14/01/2015,190,https://www.google.fr/books/edition/_/x-UTrgEACAAJ?hl=fr,https://www.google.com/search?q=9782330039042,https://inventaire.io/img/entities/c20fd9e9fc9da595ffd781e041cabe742cb2c6b4
9782330061357,Die Krankheit und Heilgottheiten des Lamaismus,Jean-Yves,Clément,06/04/2016,176,https://www.google.fr/books/edition/_/oIrPjwEACAAJ?hl=fr,https://www.google.com/search?q=9782330061357,https://inventaire.io/img/entities/24adcad2ba9d1b3dfa8d1a78eafd7f0d9f660762
9782070326808,Le rêve mexicain ou La pensée interrompue,Jean,Clézio,13/02/1992,288,https://www.google.fr/books/edition/_/TKGTAQAACAAJ?hl=fr,https://www.google.com/search?q=9782070326808,https://inventaire.io/img/entities/82934155ec1c69ce43871c90a3ebdee0f97f2241
9782070363537,Le Procès-verbal,Jean-Marie,Clézio,16/03/1973,320,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070363537,https://inventaire.io/img/entities/932a541b3b200aab656d82fe6c50c284f0caf56d
9782070412167,Gens des nuages,Jean-Marie,Clézio,03/12/1999,151,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782070412167,https://inventaire.io/img/entities/aaf9e11e70933c39d93208e1c9f5e12b1e0de3a7
9782259026987,"Les grands Moghols : splendeur et chute, 1526-1707",ANDRE,CLOT,,,https://www.google.fr/books/edition/_/G3RxQgAACAAJ?hl=fr,https://www.google.com/search?q=9782259026987,https://inventaire.io/img/entities/11f1d4d63017428d06b79f0711a2d225c442adad
9782723465977,100 ans d'exploration française,Christian,Clot,15/04/2009,384,https://www.google.fr/books/edition/_/e31OAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782723465977,https://inventaire.io/img/entities/f8ef9afed9d81d84982d4e675e83e5618c06012d
9782253143796,Le Pèlerin de Compostelle,Paulo,Coelho,,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782253143796,https://inventaire.io/img/entities/ad0ae0615df5891dd4a3912ae9c1bbebf50d745b
9782910188139,L'Alchimiste,Paulo,Coelho,04/06/1999,,https://www.google.fr/books/edition/_/vCYNzgEACAAJ?hl=fr,https://www.google.com/search?q=9782910188139,https://inventaire.io/img/entities/096e0d188a1fcb79eefed981afc4609f0da86dec
9782070269174,Belle du Seigneur,Albert,Cohen,21/06/1968,853,https://www.google.fr/books/edition/_/sxgIAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782070269174,https://inventaire.io/img/entities/3ad0b390958aaae262b53d089b33df5e1276b815
9782070371709,Mangeclous,Albert,Cohen,,496,https://www.google.fr/books/edition/_/lE2HwgEACAAJ?hl=fr,https://www.google.com/search?q=9782070371709,https://inventaire.io/img/entities/a8bb889e04a2633fc6032131b4b6a3c80c4bcd69
9782226192981,Prosperite Du Vice,Daniel,Cohen,02/09/2009,282,https://www.google.fr/books/edition/_/l0QsAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782226192981,https://inventaire.io/img/entities/a04b48fca06cc70f0ba4c09b4e96791b6c666d94
9782020060950,Règles des moines,Collectif,Collectif,01/03/1982,186,https://www.google.fr/books/edition/_/73kVPQAACAAJ?hl=fr,https://www.google.com/search?q=9782020060950,https://inventaire.io/img/entities/a854e6f911053a27437b9208eedb243e21144d21
9782070407095,Hist Des Religions,Collectif,Collectif,22/01/1999,784,https://www.google.fr/books/edition/_/WrHZQgAACAAJ?hl=fr,https://www.google.com/search?q=9782070407095,https://inventaire.io/img/entities/0bad0fd55f2b5b281c77943d51f54093008423d5
9782082015622,Les 1001 livres qu'il faut avoir lus dans sa vie,Collectif,Collectif,08/02/2007,960,https://www.google.fr/books/edition/_/AHytPQAACAAJ?hl=fr,https://www.google.com/search?q=9782082015622,https://inventaire.io/img/entities/7bc21d1bdc0913abe06c8a6656ec9f336ba42ac9
9782091908557,Des récits et des hommes,Collectif,Collectif,08/03/1999,482,https://www.google.fr/books/edition/_/uhV1QgAACAAJ?hl=fr,https://www.google.com/search?q=9782091908557,https://inventaire.io/img/entities/81bb4f230bbeb8b899783eb489c713a4e05e1c2c
9782203142459,Encyclopédie des mythologies du monde,Collectif,Collectif,,,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782203142459,https://inventaire.io/img/entities/47182e50d454eafbd4716ee1b6a7b347aae6d093
9782221501764,Le livre des mille et une nuits,Collectif,Collectif,01/02/2000,1029,https://www.google.fr/books/edition/_/9QPLAQAACAAJ?hl=fr,https://www.google.com/search?q=9782221501764,https://inventaire.io/img/entities/7929322110e26130a0c5ec69ce2b2a2c4700381e
9782221501948,"Les Mille et une nuits, tome 2",Collectif,Collectif,11/04/2001,1018,https://www.google.fr/books/edition/_/LI6KQgAACAAJ?hl=fr,https://www.google.com/search?q=9782221501948,https://inventaire.io/img/entities/b6e0890b5a178bb4bc024a53d30b17218e8b3a13
9782258048393,"L'Inde des rêves, des peuples et des dieux",Collectif,Collectif,18/09/1997,1155,https://www.google.fr/books/edition/_/2CB5wgEACAAJ?hl=fr,https://www.google.com/search?q=9782258048393,https://inventaire.io/img/entities/d1c3acbf1233af3e3cc484015c521c9fed2fd953
9782862602196,Shanghai,Collectif,Collectif,01/09/1987,,https://www.google.fr/books/edition/_/oxYeAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782862602196,https://inventaire.io/img/entities/cb02c756a47a7c0469be2cb974eff10d2a22243f
9782862602554,"Autrement, hors-série, no. 30, avril 1988",Collectif,Collectif,01/04/1988,,https://www.google.fr/books/edition/_/UetCAQAACAAJ?hl=fr,https://www.google.com/search?q=9782862602554,https://inventaire.io/img/entities/9efbfd654bb9c50b02b23822e54dae7460b5d967
9782862602691,"Autrement, série monde, no. 36, février 1989",Collectif,Collectif,01/02/1989,204,https://www.google.fr/books/edition/_/fIdGwAEACAAJ?hl=fr,https://www.google.com/search?q=9782862602691,https://inventaire.io/img/entities/900593c887c2d04db3f55f37b5eab01de4efb7ed
9782862605807,Lieux d'Islam,Collectif,Collectif,09/02/1996,349,https://www.google.fr/books/edition/_/s6CcQgAACAAJ?hl=fr,https://www.google.com/search?q=9782862605807,https://inventaire.io/img/entities/49693d49caaeb03b7aadcc2bd8f6ff85db3d9312
9782877305679,Contes d'une grand-mère chinoise,Collectif,Collectif,19/11/2001,160,https://www.google.fr/books/edition/_/xS7IPQAACAAJ?hl=fr,https://www.google.com/search?q=9782877305679,https://inventaire.io/img/entities/a96d8043d186f49867244fe8b37e10ae78786788
9783822850886,"Japanese graphics now! Ediz. inglese, francese e tedesca",Collectif,Collectif,20/02/2006,352,https://www.google.fr/books/edition/_/tBh1QgAACAAJ?hl=fr,https://www.google.com/search?q=9783822850886,https://inventaire.io/img/entities/3254ef7dee167c697249ff365533678096caf9bc
9782020226530,Tierra del fuego,Francisco,Coloane,03/10/1995,178,https://www.google.fr/books/edition/_/oGU9vgAACAAJ?hl=fr,https://www.google.com/search?q=9782020226530,https://inventaire.io/img/entities/3cf3696047b6d9cca2f947e0a28f03052f6a2b38
9782020245500,Cap Horn,Francisco,Coloane,02/05/1996,182,https://www.google.fr/books/edition/_/Iq7fPAAACAAJ?hl=fr,https://www.google.com/search?q=9782020245500,https://inventaire.io/img/entities/275dc7c9bdfce846f5962ed3b8219b3ba88759cf
9782859404796,Le golfe des peines,Francisco,Coloane,07/05/1997,192,https://www.google.fr/books/edition/_/7vQJPQAACAAJ?hl=fr,https://www.google.com/search?q=9782859404796,https://inventaire.io/img/entities/b78fd6896c4eb67d8d2791bee56548e63fb965f6
9782213629230,Les Hommes en trop,Jean-François,Colosimo,03/09/2014,312,https://www.google.fr/books/edition/_/hrHcoQEACAAJ?hl=fr,https://www.google.com/search?q=9782213629230,https://inventaire.io/img/entities/2caca8f5c24760f00db2db25e1a6272cb16e84cc
9782253066996,"L'Amour, la solitude",Andre,Comte-Sponville,01/01/2004,184,https://www.google.fr/books/edition/_/DD8OHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253066996,https://inventaire.io/img/entities/43dd8a9ffcc93e803f5b98f67d27f308dcc4bf64
9782070345595,Un cri dans le désert,Frank,Conroy,10/05/2007,544,https://www.google.fr/books/edition/_/2TH5PAAACAAJ?hl=fr,https://www.google.com/search?q=9782070345595,https://inventaire.io/img/entities/e46209533b011e229947503f2f616c065d55baee
9782070178360,"Des chauves-souris, des singes et des hommes",Paule,Constant,03/03/2016,176,https://www.google.fr/books/edition/_/gJ6YjwEACAAJ?hl=fr,https://www.google.com/search?q=9782070178360,https://inventaire.io/img/entities/534f78aebc18950949c8206b562b2189563d4219
9782228888790,Le bouddhisme dans son essence et son développement,Edward,Conze,03/01/1995,262,https://www.google.fr/books/edition/_/3gP0PAAACAAJ?hl=fr,https://www.google.com/search?q=9782228888790,https://inventaire.io/img/entities/8ae46407c0f8f551bc3e8829e302418079051014
9782080816115,#N/A,Le,Corbusier,01/11/2006,,https://www.google.fr/books/edition/_/quJlPAAACAAJ?hl=fr,https://www.google.com/search?q=9782080816115,
9782081217737,L'illusion comique,Pierre,Corneille,25/08/2008,188,https://www.google.fr/books/edition/_/3aALAQAAMAAJ?hl=fr,https://www.google.com/search?q=9782081217737,https://inventaire.io/img/entities/327b8402faf370bc0ee4dd7085a7010a2665a839
9782070123704,Consumés,David,Cronenberg,01/01/2016,384,https://www.google.fr/books/edition/_/FtnfjgEACAAJ?hl=fr,https://www.google.com/search?q=9782070123704,https://inventaire.io/img/entities/a8e4467e220894491b2b0a42a1f1fab27e1abe80
9782221046838,Tempo di Roma,Alexis,Curvers,01/03/1985,,https://www.google.fr/books/edition/_/PqNJAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782221046838,https://inventaire.io/img/entities/b92905c5e6426367cd84279763af6bb4b5326b4e
9782012788718,Sous le signe du lien,Boris,Cyrulnik,01/06/2002,319,https://www.google.fr/books/edition/_/qPG9PAAACAAJ?hl=fr,https://www.google.com/search?q=9782012788718,https://inventaire.io/img/entities/c55c311668da33c6794315a051dd7d1a3afdea7b
9782080701497,Les diaboliques,Jules,d'Aurevilly,07/01/1993,315,https://www.google.fr/books/edition/_/45FcAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782080701497,https://inventaire.io/img/entities/2e0694a6c7e779a90d9da1ac6fef1cf7da39403d
9782080810724,Lénine,H.,d'Encausse,04/01/1999,297,https://www.google.fr/books/edition/_/1T_kPgAACAAJ?hl=fr,https://www.google.com/search?q=9782080810724,https://inventaire.io/img/entities/8862755973b3f0d8273a05241a1fdaf7ca7ec8b8
9782080810731,"Staline, l'ordre par la terreur",Hélène,d'Encausse,04/01/1999,294,https://www.google.fr/books/edition/_/EH3NAAAAMAAJ?hl=fr,https://www.google.com/search?q=9782080810731,https://inventaire.io/img/entities/8b3902009239448dac5a4ab9c1407a34a842194c
9782070413416,Du baroque,E.,D'Ors,23/03/2000,180,https://www.google.fr/books/edition/_/q04sAgAACAAJ?hl=fr,https://www.google.com/search?q=9782070413416,https://inventaire.io/img/entities/65fd2d9ee05df7e3b9df74c65c8da371da89721b
9782210754119,Cannibale,Didier,Daeninckx,12/07/2001,140,https://www.google.fr/books/edition/_/mVnBoAEACAAJ?hl=fr,https://www.google.com/search?q=9782210754119,https://inventaire.io/img/entities/61ebf7e3d4c9416d8a8bd24d674ee6d7b503796a
9782266068901,Le monde du bouddhisme tibétain : sa philosophie et sa pratique,Dalai-Lama,Dalai-Lama,17/09/1998,189,https://www.google.fr/books/edition/_/borPPAAACAAJ?hl=fr,https://www.google.com/search?q=9782266068901,https://inventaire.io/img/entities/3e3fd73339ae3d87d1c5a6ecc34e551983ad9c2b
9782070738113,Journal d'un génie,Salvador,Dali,13/04/1994,308,https://www.google.fr/books/edition/_/cKTElAEACAAJ?hl=fr,https://www.google.com/search?q=9782070738113,https://inventaire.io/img/entities/9d0ff7c942beb2211e756d69df9fdd4b93b12b27
9782268016894,Mythes et dieux de l'Inde,Alain,Danielou,04/03/1994,644,https://www.google.fr/books/edition/_/BkleswEACAAJ?hl=fr,https://www.google.com/search?q=9782268016894,https://inventaire.io/img/entities/bdd3b5213ebd8f884b55f3a52326fd6f86b55d58
9782268014036,Les quatre sens de la vie et la structure de l'Inde traditionnelle,Alain,Daniélou,16/10/1992,215,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782268014036,https://inventaire.io/img/entities/2ab8ba354d0ef2c7811e28db241a68bd63171081
9782266029469,Voyage d'une parisienne à Lhassa,Alexandra,David-Neel,01/01/1989,,https://www.google.fr/books/edition/_/cyAdPQAACAAJ?hl=fr,https://www.google.com/search?q=9782266029469,https://inventaire.io/img/entities/880d5e8bfa0ddc33d40a799af65e2dd21cab1b2f
9782266038263,Le Sortilège du mystère,Alexandra,David-Neel,01/08/1990,188,https://www.google.fr/books/edition/_/zHunHAAACAAJ?hl=fr,https://www.google.com/search?q=9782266038263,https://inventaire.io/img/entities/c7677c66eef1c436034eba5ef52cce21332bd6e3
9782266029520,L'Inde où j'ai vécu,Alexandra,David-Néel,01/06/1989,408,https://www.google.fr/books/edition/_/I4GlAwAACAAJ?hl=fr,https://www.google.com/search?q=9782266029520,https://inventaire.io/img/entities/e659e3a2f5b0f40660a93081429f05b3239688fe
9782266042055,Au pays des brigands gentilshommes,Alexandra,David-Néel,01/04/1991,353,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782266042055,https://inventaire.io/img/entities/23a1ed8da2b392eb5f7482851bfd52f104821857
9782234047037,Macounaïma,Andrade,de,29/01/1997,343,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782234047037,https://inventaire.io/img/entities/f0715962c4a7ce39d56b0153464c2cb3ec9a94a1
9782070711079,Monsieur Croche et autres écrits,Claude,Debussy,13/10/1987,368,https://www.google.fr/books/edition/_/3swYAQAAIAAJ?hl=fr,https://www.google.com/search?q=9782070711079,https://inventaire.io/img/entities/7221f6d4ab10612056fbd2f8976fbe442bcacdfb
9782221065662,Les Indes florissantes,Guy,Deleury,12/09/1991,1064,https://www.google.fr/books/edition/_/JnJuQgAACAAJ?hl=fr,https://www.google.com/search?q=9782221065662,https://inventaire.io/img/entities/7d93fbd74dc0b8fbd1d716137bb085b7faddcca3
9782742731107,Libra,Don,DeLillo,01/01/2001,656,https://www.google.fr/books/edition/_/7d4-AAAACAAJ?hl=fr,https://www.google.com/search?q=9782742731107,https://inventaire.io/img/entities/77fb3d23601bcc979d7a7c84184ade046e8f43a9
9782742774296,L'homme qui tombe,Don,Delillo,01/01/2008,297,https://www.google.fr/books/edition/_/a3fAPQAACAAJ?hl=fr,https://www.google.com/search?q=9782742774296,https://inventaire.io/img/entities/44d45cc319b7c3b6fca703d226c0bc31ff5dd88f
9782742792306,Point Oméga,Don,DeLillo,01/01/2010,138,https://www.google.fr/books/edition/_/sgmfuQAACAAJ?hl=fr,https://www.google.com/search?q=9782742792306,https://inventaire.io/img/entities/7e88902efed7ba77d935fc0d27c4b3b19fb523fe
9782253132479,Des religions et des hommes,Jean,Delumeau,,,https://www.google.fr/books/edition/_/6WSvHAAACAAJ?hl=fr,https://www.google.com/search?q=9782253132479,https://inventaire.io/img/entities/6955df2599e391d889ac29a439de98f227920884
9782070776726,Effondrement,Jared,Diamond,11/05/2006,656,https://www.google.fr/books/edition/_/M7pVPAAACAAJ?hl=fr,https://www.google.com/search?q=9782070776726,https://inventaire.io/img/entities/4deed12dd06870aad14f63ea911ab59abb42cfb2
9782070309528,SIVA,Philip,Dick,09/03/2006,368,https://www.google.fr/books/edition/_/UPQHGQAACAAJ?hl=fr,https://www.google.com/search?q=9782070309528,https://inventaire.io/img/entities/eba3be9f8a3f0eb48cd9e8fb9dfefddbb5bb3865
9782266033817,Les Joueurs de Titan,Philip,Dick,,,https://www.google.fr/books/edition/_/jlpVPQAACAAJ?hl=fr,https://www.google.com/search?q=9782266033817,https://inventaire.io/img/entities/26d33de362eac53000615245e2f05fc1392fa2b4
9782266046633,Le bal des schizos,Philip,Dick,01/12/1991,,https://www.google.fr/books/edition/_/vI2zGwAACAAJ?hl=fr,https://www.google.com/search?q=9782266046633,https://inventaire.io/img/entities/aac9c353cd5910694b8e572442169ce813008792
9782757805664,Lieu-dit l'éternité,Emily,Dickinson,,304,https://www.google.fr/books/edition/_/NOT_FOUND?hl=fr,https://www.google.com/search?q=9782757805664,https://inventaire.io/img/entities/b761c72b9d5e92615c20ab748e19bcb68eccc738
9782070469291,Le cycle clandestin,DOA,DOA,13/10/2016,896,https://www.google.fr/books/edition/_/IXghvgAACAAJ?hl=fr,https://www.google.com/search?q=9782070469291,https://inventaire.io/img/entities/5c4630182ebd94a64ad6befea8083bc4425c823a
9782020043489,Psychanalyse et pédiatrie,Franoise,Dolto,01/02/1976,,https://www.google.fr/books/edition/_/1jyKNAAACAAJ?hl=fr,https://www.google.com/search?q=9782020043489,https://inventaire.io/img/entities/cbc3e6d8f90f2741c1a56606217226460cc82875
9782020109345,Autoportrait d'une psychanalyste,Francoise,Dolto,01/10/1989,288,https://www.google.fr/books/edition/_/ojB4QgAACAAJ?hl=fr,https://www.google.com/search?q=9782020109345,https://inventaire.io/img/entities/d95f09bc39ce63378587911284a539ef881e196d
9782809701586,"Bhoutan, royaume hors du temps",Robert,Dompnier,18/02/2010,320,https://www.google.fr/books/edition/_/hXk4RAAACAAJ?hl=fr,https://www.google.com/search?q=9782809701586,https://inventaire.io/img/entities/5f8a34a5dcea1e76d8763ed4421a76af70636be0
9782253065401,L'art égyptien,Sergio,Donadoni,01/01/1994,670,https://www.google.fr/books/edition/_/WX54NAAACAAJ?hl=fr,https://www.google.com/search?q=9782253065401,https://inventaire.io/img/entities/e35afa066fff9427cbf32e998aa3d0dd2a49d7ae
9782221099667,Le livre des déserts,Bruno,Doucey,12/01/2006,1248,https://www.google.fr/books/edition/_/Rk4kGwAACAAJ?hl=fr,https://www.google.com/search?q=9782221099667,https://inventaire.io/img/entities/8608757a3c7acbad693985f53eb70264760e73b9
9782020135207,Les mythes platoniciens,Geneviève,Droz,23/01/1992,212,https://www.google.fr/books/edition/_/3N9zQgAACAAJ?hl=fr,https://www.google.com/search?q=9782020135207,https://inventaire.io/img/entities/2be21232f4866b1c90b4cafcaf66442c5fc145f4
9782070327744,L'An mil,Georges,Duby,23/04/1993,295,https://www.google.fr/books/edition/_/wq5JHQAACAAJ?hl=fr,https://www.google.com/search?q=9782070327744,https://inventaire.io/img/entities/c6506abf03af4b6adc0b1bf0250a47497c30453d
9782080811462,"L'Europe au Moyen âge : art roman, art gothique",Georges,Duby,07/01/1993,281,https://www.google.fr/books/edition/_/WCQmAQAAMAAJ?hl=fr,https://www.google.com/search?q=9782080811462,https://inventaire.io/img/entities/cff41912e0c21a46077d0061078b1c650b3ef43e
